transaction_id,customer_id,amount,merchant_category,country,transaction_hour,device_type,previous_transaction_minutes,transactions_last_24h,customer_age,is_fraud
TXN001472,CUST00131,81.33,electronics,IN,7,desktop,570.29,3,39,0
TXN001473,CUST01253,14.5,fuel,US,21,desktop,160.15,4,37,0
TXN001474,CUST00108,209.85,travel,US,16,mobile,195.24,2,49,0
TXN001475,CUST00172,228.92,entertainment,FR,0,mobile,354.98,4,46,0
TXN001476,CUST01459,42.81,grocery,CA,2,desktop,355.91,2,65,0
TXN001477,CUST00102,32.74,restaurant,ET,16,desktop,5.14,5,40,0
TXN001478,CUST00866,92.82,online,US,19,mobile,59.96,7,74,0
TXN001479,CUST00524,98.97,retail,CA,2,mobile,50.9,5,51,0
TXN001480,CUST00275,14.79,grocery,US,6,mobile,1.2,3,29,0
TXN001481,CUST01068,19.56,grocery,NG,10,mobile,376.88,2,36,0
TXN001482,CUST00817,8.83,grocery,US,14,mobile,68.66,3,34,0
TXN001483,CUST00957,49.85,online,AE,6,tablet,76.7,5,56,0
TXN001484,CUST01041,64.5,electronics,US,4,desktop,18.89,0,39,0
TXN001485,CUST00330,8.59,entertainment,US,16,desktop,823.98,3,27,0
TXN001486,CUST00012,21.01,grocery,US,4,mobile,315.03,4,73,0
TXN001487,CUST01342,8.61,restaurant,US,0,mobile,152.7,3,35,0
TXN001488,CUST00216,13.48,restaurant,CA,21,mobile,266.06,4,22,0
TXN001489,CUST00339,57.46,online,US,23,desktop,270.2,2,18,0
TXN001490,CUST00661,15.9,fuel,US,6,mobile,192.46,1,43,0
TXN001491,CUST01105,24.51,grocery,US,16,mobile,34.41,3,42,0
TXN001492,CUST00374,6.51,retail,AE,7,mobile,229.34,3,67,0
TXN001493,CUST00976,39.92,electronics,US,11,desktop,151.75,2,30,0
TXN001494,CUST00710,31.68,fuel,US,1,desktop,231.77,3,56,0
TXN001495,CUST01224,15.98,online,GB,16,mobile,141.13,2,56,0
TXN001496,CUST00466,27.41,restaurant,NG,21,desktop,563.63,2,63,0
TXN001497,CUST01113,39.66,entertainment,AE,19,desktop,177.52,2,29,0
TXN001498,CUST01292,14.66,entertainment,NG,13,mobile,153.46,2,37,0
TXN001499,CUST00489,7.57,electronics,US,22,mobile,333.03,2,23,0
TXN001500,CUST00047,201.46,online,AE,2,desktop,85.82,2,35,1
TXN001501,CUST01312,17.58,restaurant,FR,18,mobile,68.31,4,19,0
TXN001502,CUST00778,30.06,fuel,NG,13,desktop,125.91,3,26,0
TXN001503,CUST01040,91.0,restaurant,US,7,mobile,158.08,4,50,0
TXN001504,CUST00711,1128.96,entertainment,NG,6,mobile,44.83,3,71,1
TXN001505,CUST00401,9.54,restaurant,US,4,mobile,206.39,3,18,0
TXN001506,CUST00981,51.93,grocery,GB,2,desktop,291.85,4,28,0
TXN001507,CUST01110,16.32,restaurant,US,0,tablet,155.01,1,39,0
TXN001508,CUST00250,19.32,restaurant,US,18,mobile,133.23,0,21,0
TXN001509,CUST00391,16.12,travel,US,14,mobile,62.83,2,38,0
TXN001510,CUST00335,10.74,restaurant,US,0,mobile,432.6,8,46,0
TXN001511,CUST00629,31.78,fuel,ET,4,desktop,252.8,4,37,0
TXN001512,CUST00137,7.58,restaurant,GB,19,desktop,117.81,3,22,0
TXN001513,CUST00883,85.35,fuel,GB,10,mobile,193.71,4,68,0
TXN001514,CUST00688,34.99,online,US,13,tablet,73.94,5,44,0
TXN001515,CUST00827,50.52,retail,IN,21,desktop,11.1,4,60,0
TXN001516,CUST00727,20.78,retail,GB,17,mobile,41.05,2,71,0
TXN001517,CUST00594,22.94,retail,US,19,desktop,14.91,2,50,0
TXN001518,CUST01247,44.15,fuel,FR,8,mobile,127.73,3,35,0
TXN001519,CUST00990,10.34,electronics,US,14,desktop,175.15,2,39,0
TXN001520,CUST00372,23.15,fuel,US,10,mobile,86.18,1,61,0
TXN001521,CUST00935,14.02,retail,US,4,desktop,135.96,1,58,0
TXN001522,CUST00995,13.59,grocery,CA,14,desktop,16.08,3,54,0
TXN001523,CUST00402,4.02,online,US,23,desktop,264.51,1,63,0
TXN001524,CUST01467,126.38,restaurant,US,1,mobile,6.0,1,35,0
TXN001525,CUST00615,16.67,online,IN,11,tablet,181.13,3,38,0
TXN001526,CUST01297,105.99,travel,US,22,mobile,102.24,5,23,0
TXN001527,CUST01183,96.43,online,US,6,tablet,36.56,1,45,0
TXN001528,CUST01176,9.15,online,IN,1,mobile,133.26,6,19,0
TXN001529,CUST00995,11.15,retail,US,7,tablet,273.32,2,32,0
TXN001530,CUST00620,428.59,online,GB,8,desktop,96.05,1,63,0
TXN001531,CUST00188,190.74,entertainment,US,4,tablet,82.51,3,28,0
TXN001532,CUST01122,32.09,restaurant,CA,14,mobile,27.66,4,28,0
TXN001533,CUST00131,42.84,travel,US,18,mobile,162.51,5,43,0
TXN001534,CUST00805,17.62,travel,IN,18,mobile,316.86,3,44,0
TXN001535,CUST01195,51.03,restaurant,US,12,mobile,148.33,4,60,0
TXN001536,CUST00936,16.16,electronics,CA,12,mobile,32.48,0,40,0
TXN001537,CUST00986,4.34,online,IN,5,tablet,194.84,2,73,0
TXN001538,CUST00183,8.83,online,IN,0,desktop,5.51,0,25,0
TXN001539,CUST00983,33.82,online,US,9,mobile,327.69,2,71,0
TXN001540,CUST00364,10.69,electronics,AE,5,tablet,458.03,3,63,1
TXN001541,CUST00039,30.96,restaurant,US,2,desktop,163.6,4,37,0
TXN001542,CUST00497,11.31,online,CA,12,tablet,384.34,5,51,0
TXN001543,CUST01373,15.14,grocery,US,18,tablet,15.89,3,43,0
TXN001544,CUST00982,77.72,restaurant,US,9,desktop,46.66,2,18,0
TXN001545,CUST00921,42.41,grocery,US,12,mobile,68.7,0,62,0
TXN001546,CUST01421,32.8,grocery,CA,6,tablet,267.04,1,41,0
TXN001547,CUST00722,79.76,restaurant,US,14,mobile,119.18,1,70,0
TXN001548,CUST01185,53.55,grocery,US,22,desktop,77.08,7,58,0
TXN001549,CUST00016,140.69,restaurant,US,3,desktop,30.97,1,46,0
TXN001550,CUST00493,20.91,online,IN,10,mobile,299.54,3,28,0
TXN001551,CUST01450,21.55,grocery,DE,7,desktop,3.73,3,25,0
TXN001552,CUST01132,9.02,travel,US,1,mobile,74.05,3,47,0
TXN001553,CUST00894,21.56,retail,NG,0,mobile,50.06,3,32,0
TXN001554,CUST01474,86.9,entertainment,CA,0,mobile,24.86,5,35,0
TXN001555,CUST00311,121.51,restaurant,US,15,desktop,33.98,10,42,0
TXN001556,CUST00739,86.51,retail,US,17,mobile,122.55,3,64,0
TXN001557,CUST01194,5.51,restaurant,US,10,desktop,99.94,1,28,0
TXN001558,CUST00546,97.82,grocery,FR,21,desktop,131.5,5,69,0
TXN001559,CUST00414,5.27,retail,IN,7,desktop,234.1,3,65,0
TXN001560,CUST00251,81.3,retail,US,18,desktop,401.16,5,68,0
TXN001561,CUST00759,22.92,travel,US,11,mobile,22.7,5,63,0
TXN001562,CUST01165,66.86,fuel,US,5,mobile,15.53,8,26,0
TXN001563,CUST01298,8.74,fuel,US,23,mobile,69.51,1,67,0
TXN001564,CUST01440,106.82,restaurant,ET,15,desktop,142.26,6,49,0
TXN001565,CUST01063,7.65,restaurant,CA,7,desktop,18.94,1,29,0
TXN001566,CUST00814,16.97,travel,US,6,mobile,226.56,1,71,0
TXN001567,CUST00029,12.21,retail,AE,19,desktop,146.19,3,64,0
TXN001568,CUST00958,5.73,grocery,US,2,mobile,248.43,2,59,0
TXN001569,CUST00477,36.4,entertainment,IN,22,desktop,79.75,1,40,0
TXN001570,CUST00318,201.56,grocery,US,0,desktop,92.28,2,41,0
TXN001571,CUST00245,476.71,travel,CA,22,tablet,296.65,1,36,0
TXN001572,CUST00748,36.49,online,US,5,mobile,55.91,2,27,0
TXN001573,CUST00697,101.16,fuel,US,2,desktop,86.46,5,35,0
TXN001574,CUST00272,41.77,grocery,ET,18,mobile,2.45,3,32,0
TXN001575,CUST01464,54.54,electronics,US,1,desktop,145.87,1,47,0
TXN001576,CUST01263,23.52,online,NG,16,mobile,343.25,3,64,0
TXN001577,CUST00377,40.25,grocery,CA,15,mobile,5.09,4,67,0
TXN001578,CUST00266,56.68,grocery,IN,20,tablet,171.25,4,51,0
TXN001579,CUST00926,18.57,fuel,IN,6,mobile,336.1,2,59,0
TXN001580,CUST00921,30.65,online,US,22,mobile,122.6,3,56,0
TXN001581,CUST01383,31.24,grocery,CA,5,desktop,67.58,2,30,0
TXN001582,CUST00340,75.67,online,AE,10,desktop,1022.26,4,59,1
TXN001583,CUST00389,11.4,retail,US,14,mobile,12.07,4,69,0
TXN001584,CUST00577,31.45,grocery,AE,21,mobile,42.53,2,40,0
TXN001585,CUST00003,224.08,online,CA,10,mobile,389.69,3,62,0
TXN001586,CUST01453,106.07,grocery,DE,6,desktop,63.51,1,39,0
TXN001587,CUST01166,127.64,grocery,US,14,desktop,308.51,1,44,0
TXN001588,CUST00376,33.93,grocery,FR,15,mobile,72.95,0,69,0
TXN001589,CUST00324,45.65,electronics,US,7,desktop,300.82,5,22,0
TXN001590,CUST00146,90.22,entertainment,ET,4,desktop,208.35,3,28,0
TXN001591,CUST00293,157.63,restaurant,US,16,desktop,113.78,2,57,0
TXN001592,CUST00432,4.7,online,US,22,mobile,133.22,4,23,0
TXN001593,CUST00705,8.89,electronics,IN,1,mobile,35.21,3,20,0
TXN001594,CUST00949,122.66,restaurant,FR,20,desktop,22.17,2,49,0
TXN001595,CUST00585,25.11,online,IN,6,desktop,227.18,3,27,0
TXN001596,CUST00399,16.92,entertainment,US,22,desktop,339.78,4,57,0
TXN001597,CUST00817,9.45,entertainment,GB,20,desktop,230.41,4,72,0
TXN001598,CUST01368,19.01,entertainment,CA,5,tablet,439.25,6,37,0
TXN001599,CUST00964,8.15,electronics,GB,11,mobile,397.44,2,35,0
TXN001600,CUST01164,268.03,entertainment,US,15,desktop,271.07,1,51,0
TXN001601,CUST00187,32.38,restaurant,US,10,desktop,411.12,5,35,0
TXN001602,CUST00061,31.25,fuel,NG,21,tablet,32.94,1,19,0
TXN001603,CUST00939,59.63,retail,US,16,tablet,236.59,4,30,0
TXN001604,CUST01404,86.69,grocery,IN,9,mobile,252.2,1,73,0
TXN001605,CUST00710,85.28,travel,US,22,mobile,30.1,4,63,0
TXN001606,CUST00807,96.89,online,IN,15,mobile,432.6,3,70,0
TXN001607,CUST01464,17.62,fuel,DE,15,desktop,1.59,3,30,0
TXN001608,CUST01343,24.58,grocery,FR,14,desktop,102.64,2,64,0
TXN001609,CUST01326,71.45,retail,US,14,mobile,3.91,2,43,0
TXN001610,CUST01368,19.54,online,NG,22,mobile,133.38,5,29,0
TXN001611,CUST00011,32.95,grocery,US,19,mobile,95.63,5,29,0
TXN001612,CUST01086,49.34,grocery,GB,3,mobile,175.62,6,29,0
TXN001613,CUST00226,72.62,entertainment,US,21,mobile,261.78,1,72,0
TXN001614,CUST01177,5.6,grocery,GB,2,desktop,263.43,0,61,0
TXN001615,CUST00564,67.68,grocery,NG,13,mobile,230.57,4,40,0
TXN001616,CUST00772,26.21,online,US,9,desktop,19.34,3,35,0
TXN001617,CUST01334,67.19,online,DE,5,mobile,97.26,2,41,0
TXN001618,CUST00885,72.02,fuel,US,10,desktop,304.66,3,64,0
TXN001619,CUST01267,165.33,electronics,IN,3,desktop,191.19,4,44,0
TXN001620,CUST01390,128.18,fuel,IN,9,mobile,205.68,1,23,0
TXN001621,CUST01354,127.3,retail,US,15,desktop,46.33,0,57,0
TXN001622,CUST01131,140.28,restaurant,US,23,mobile,70.76,5,62,0
TXN001623,CUST00226,44.32,fuel,GB,20,tablet,561.47,6,20,0
TXN001624,CUST00825,34.2,retail,US,7,desktop,337.83,2,68,0
TXN001625,CUST00218,79.27,fuel,US,8,desktop,32.44,1,75,0
TXN001626,CUST00937,68.86,fuel,US,3,mobile,141.62,4,68,0
TXN001627,CUST00753,24.31,restaurant,US,16,mobile,121.38,3,48,0
TXN001628,CUST00506,49.64,online,US,9,desktop,105.55,1,63,0
TXN001629,CUST00259,31.97,online,US,22,mobile,114.49,2,74,0
TXN001630,CUST00054,14.1,fuel,US,12,desktop,185.35,3,49,0
TXN001631,CUST01071,120.36,retail,CA,22,mobile,614.84,2,45,0
TXN001632,CUST00727,34.99,grocery,CA,20,mobile,374.77,1,71,0
TXN001633,CUST00689,256.91,grocery,US,20,mobile,374.48,0,26,0
TXN001634,CUST01123,6.52,grocery,GB,16,tablet,218.75,5,51,0
TXN001635,CUST01044,18.98,fuel,NG,18,tablet,3.19,2,44,1
TXN001636,CUST00419,34.21,grocery,US,16,mobile,104.52,4,44,0
TXN001637,CUST00690,103.27,online,AE,22,mobile,128.82,1,75,0
TXN001638,CUST00850,49.38,restaurant,GB,20,mobile,332.69,4,42,0
TXN001639,CUST00062,45.17,travel,US,3,mobile,461.14,4,59,0
TXN001640,CUST01169,10.73,restaurant,US,22,tablet,108.12,4,36,0
TXN001641,CUST00216,10.41,retail,US,5,desktop,64.32,1,75,0
TXN001642,CUST00003,45.72,online,DE,13,tablet,74.07,2,31,0
TXN001643,CUST00160,8.46,retail,US,8,desktop,155.58,3,75,0
TXN001644,CUST00781,19.46,online,IN,5,desktop,57.88,1,57,0
TXN001645,CUST01144,54.65,grocery,GB,9,desktop,434.91,4,36,0
TXN001646,CUST00893,12.4,grocery,US,5,desktop,97.63,2,29,0
TXN001647,CUST01113,164.9,retail,US,8,desktop,830.09,3,48,0
TXN001648,CUST00329,112.61,fuel,US,12,mobile,20.88,3,53,0
TXN001649,CUST00580,6.88,grocery,US,15,desktop,37.46,1,42,0
TXN001650,CUST01381,13.03,fuel,US,15,mobile,128.99,3,75,0
TXN001651,CUST01291,3.37,electronics,FR,18,tablet,364.91,1,69,0
TXN001652,CUST00952,15.14,restaurant,DE,4,mobile,78.64,5,23,0
TXN001653,CUST01347,71.26,grocery,US,10,mobile,327.04,1,31,0
TXN001654,CUST00635,21.89,entertainment,CA,20,mobile,99.75,4,24,0
TXN001655,CUST00988,52.5,grocery,US,14,tablet,345.11,4,46,0
TXN001656,CUST01219,7.23,restaurant,US,7,tablet,58.49,2,43,0
TXN001657,CUST00921,73.55,restaurant,FR,14,desktop,114.92,2,51,0
TXN001658,CUST00738,19.01,grocery,US,10,mobile,58.81,1,56,0
TXN001659,CUST01356,33.52,travel,AE,12,mobile,43.62,3,53,0
TXN001660,CUST00170,30.18,grocery,IN,22,mobile,98.41,5,72,0
TXN001661,CUST00521,9.29,restaurant,CA,1,tablet,73.35,3,68,0
TXN001662,CUST01487,10.45,retail,US,1,desktop,278.49,3,28,0
TXN001663,CUST00040,87.16,restaurant,US,22,tablet,247.84,2,29,0
TXN001664,CUST01285,49.35,electronics,US,11,desktop,79.93,5,34,0
TXN001665,CUST01419,94.64,travel,CA,19,desktop,875.37,5,60,0
TXN001666,CUST00955,45.82,online,AE,21,mobile,655.82,6,58,0
TXN001667,CUST01250,38.21,entertainment,CA,8,mobile,449.82,2,40,0
TXN001668,CUST00984,5.89,restaurant,ET,19,tablet,158.96,5,48,0
TXN001669,CUST01148,25.27,retail,ET,14,mobile,95.68,0,35,0
TXN001670,CUST00975,32.22,fuel,AE,6,desktop,67.58,2,70,0
TXN001671,CUST00038,233.48,fuel,US,13,desktop,2.73,3,69,0
TXN001672,CUST00328,65.82,grocery,NG,16,mobile,179.85,7,43,0
TXN001673,CUST01275,153.86,grocery,GB,1,mobile,145.0,5,40,0
TXN001674,CUST01200,60.19,online,US,8,mobile,178.9,3,67,0
TXN001675,CUST00914,16.26,retail,IN,12,desktop,154.42,3,25,0
TXN001676,CUST00454,37.23,online,IN,4,mobile,26.67,0,40,0
TXN001677,CUST00037,41.94,restaurant,CA,3,mobile,213.96,4,28,0
TXN001678,CUST01340,12.95,grocery,AE,22,desktop,80.45,6,48,0
TXN001679,CUST00973,22.55,fuel,US,20,mobile,130.73,1,36,0
TXN001680,CUST00796,26.96,fuel,US,0,mobile,81.93,3,39,0
TXN001681,CUST00973,164.95,grocery,US,8,mobile,4.0,2,58,0
TXN001682,CUST00593,4.13,grocery,US,23,mobile,376.55,5,34,0
TXN001683,CUST01138,110.59,electronics,US,15,desktop,28.99,4,66,0
TXN001684,CUST01064,12.98,online,US,18,tablet,157.08,3,74,0
TXN001685,CUST01325,8.4,fuel,GB,2,mobile,386.41,1,44,0
TXN001686,CUST00224,107.76,entertainment,US,2,tablet,45.03,4,48,0
TXN001687,CUST00318,68.85,online,US,6,mobile,95.59,1,34,0
TXN001688,CUST00349,116.11,grocery,US,17,desktop,85.39,1,34,0
TXN001689,CUST00115,73.75,fuel,US,19,desktop,16.82,2,61,0
TXN001690,CUST00698,259.78,retail,US,6,desktop,99.15,0,51,0
TXN001691,CUST01347,57.9,retail,US,23,mobile,117.53,1,52,0
TXN001692,CUST01064,28.32,retail,US,15,mobile,4.85,4,28,0
TXN001693,CUST00040,46.66,restaurant,US,20,desktop,120.55,2,37,0
TXN001694,CUST01313,114.83,fuel,US,23,mobile,17.74,2,21,0
TXN001695,CUST01286,15.19,retail,NG,3,desktop,401.39,2,75,1
TXN001696,CUST00216,17.26,fuel,US,12,mobile,189.05,3,20,0
TXN001697,CUST01171,24.31,restaurant,GB,9,mobile,10.45,2,25,0
TXN001698,CUST00336,4.04,retail,US,1,desktop,315.85,4,69,0
TXN001699,CUST01192,38.02,travel,US,18,desktop,80.78,4,74,0
TXN001700,CUST00092,5.02,grocery,US,13,desktop,46.02,5,74,0
TXN001701,CUST00353,34.92,grocery,IN,5,mobile,52.73,4,53,0
TXN001702,CUST00571,78.67,online,US,12,mobile,163.91,4,53,0
TXN001703,CUST00816,20.56,travel,DE,21,mobile,15.31,2,60,0
TXN001704,CUST00781,177.17,grocery,CA,11,desktop,10.9,5,36,0
TXN001705,CUST00363,7.69,fuel,US,11,desktop,177.76,4,37,1
TXN001706,CUST00557,108.99,entertainment,IN,22,tablet,722.23,4,22,0
TXN001707,CUST01369,65.05,fuel,US,11,mobile,118.9,3,43,0
TXN001708,CUST01194,5.95,restaurant,US,10,tablet,95.98,3,67,0
TXN001709,CUST00356,498.1,fuel,US,13,desktop,529.42,1,39,0
TXN001710,CUST00191,31.07,grocery,US,3,desktop,49.63,7,72,0
TXN001711,CUST00422,13.77,restaurant,US,12,mobile,49.53,3,43,0
TXN001712,CUST00700,8.11,electronics,CA,7,mobile,423.92,2,67,0
TXN001713,CUST00007,26.58,entertainment,US,23,desktop,187.4,4,27,0
TXN001714,CUST00133,29.15,electronics,CA,22,desktop,9.95,3,41,0
TXN001715,CUST00557,36.7,grocery,US,2,mobile,201.74,2,69,0
TXN001716,CUST00826,24.59,electronics,IN,13,mobile,308.7,2,53,0
TXN001717,CUST00761,62.38,travel,US,18,desktop,57.63,5,49,0
TXN001718,CUST01055,22.47,retail,GB,17,tablet,86.89,7,72,0
TXN001719,CUST00535,4.78,retail,DE,10,mobile,39.64,2,42,0
TXN001720,CUST00426,28.52,restaurant,US,12,mobile,180.6,6,59,0
TXN001721,CUST01418,3.1,restaurant,US,22,desktop,196.42,8,32,0
TXN001722,CUST00672,47.17,grocery,US,5,desktop,12.78,5,56,0
TXN001723,CUST00363,12.44,entertainment,US,22,mobile,203.81,5,70,0
TXN001724,CUST01461,38.99,grocery,US,17,mobile,193.37,3,51,0
TXN001725,CUST00082,123.23,grocery,GB,19,desktop,6.44,3,61,0
TXN001726,CUST00356,12.82,online,US,0,mobile,145.89,2,33,0
TXN001727,CUST01282,95.7,restaurant,US,1,mobile,171.32,1,64,0
TXN001728,CUST00589,21.47,grocery,US,6,desktop,101.23,3,61,0
TXN001729,CUST00295,191.18,electronics,AE,4,mobile,416.85,3,27,1
TXN001730,CUST01248,22.99,restaurant,US,18,mobile,71.65,4,67,0
TXN001731,CUST01070,14.29,online,US,1,mobile,12.52,5,23,0
TXN001732,CUST01137,65.84,retail,US,2,desktop,200.57,5,63,0
TXN001733,CUST01257,21.42,grocery,US,19,mobile,167.3,2,54,0
TXN001734,CUST00017,14.28,electronics,GB,9,mobile,812.73,1,61,0
TXN001735,CUST00360,20.54,retail,DE,9,mobile,47.35,8,75,0
TXN001736,CUST01247,31.67,retail,GB,20,mobile,90.6,5,64,0
TXN001737,CUST00866,126.75,electronics,CA,7,desktop,111.31,0,58,0
TXN001738,CUST00700,4.79,fuel,IN,8,tablet,355.85,5,38,0
TXN001739,CUST00448,33.89,grocery,US,1,desktop,96.37,2,62,0
TXN001740,CUST00856,61.86,fuel,US,2,mobile,266.23,5,19,0
TXN001741,CUST00365,40.18,retail,US,15,mobile,30.73,2,66,0
TXN001742,CUST00675,122.72,online,US,3,mobile,94.91,4,55,0
TXN001743,CUST01008,30.74,travel,US,22,mobile,30.31,4,36,0
TXN001744,CUST01350,27.53,restaurant,US,5,mobile,538.08,1,71,0
TXN001745,CUST00467,59.88,online,US,12,mobile,35.23,5,58,0
TXN001746,CUST00414,36.57,online,US,5,desktop,97.76,2,55,0
TXN001747,CUST01479,22.41,online,AE,9,desktop,15.45,2,40,0
TXN001748,CUST00586,55.49,grocery,IN,22,desktop,457.77,2,60,0
TXN001749,CUST01257,17.24,online,US,16,mobile,175.98,1,62,0
TXN001750,CUST01248,17.97,online,AE,7,desktop,590.8,1,34,0
TXN001751,CUST00994,19.53,restaurant,NG,8,mobile,7.77,9,23,0
TXN001752,CUST01436,128.13,restaurant,IN,1,mobile,34.62,2,71,0
TXN001753,CUST00572,1.32,restaurant,US,16,mobile,86.06,3,65,1
TXN001754,CUST00335,49.19,fuel,FR,19,mobile,174.81,2,61,0
TXN001755,CUST01246,34.27,online,US,10,mobile,71.96,6,66,0
TXN001756,CUST00037,6.17,entertainment,CA,17,mobile,223.98,5,51,0
TXN001757,CUST00989,45.14,restaurant,DE,21,mobile,32.49,2,32,0
TXN001758,CUST00278,53.29,retail,FR,2,desktop,165.22,3,44,0
TXN001759,CUST01220,59.72,fuel,US,8,mobile,91.34,8,39,0
TXN001760,CUST00916,2.34,electronics,AE,7,mobile,127.76,6,52,0
TXN001761,CUST00484,129.85,grocery,US,6,mobile,151.76,3,36,0
TXN001762,CUST01266,15.84,restaurant,US,6,mobile,11.12,0,19,0
TXN001763,CUST01348,65.8,retail,US,22,desktop,463.92,3,61,0
TXN001764,CUST00731,69.48,restaurant,AE,20,mobile,277.6,2,37,0
TXN001765,CUST00192,13.78,restaurant,IN,7,desktop,105.16,1,62,0
TXN001766,CUST01041,64.1,restaurant,FR,19,desktop,142.72,3,50,1
TXN001767,CUST00524,22.52,entertainment,US,4,desktop,5.95,2,34,0
TXN001768,CUST00918,4.17,restaurant,US,2,mobile,124.03,6,57,0
TXN001769,CUST00401,106.46,electronics,US,18,mobile,100.02,2,73,0
TXN001770,CUST00886,15.26,electronics,US,1,tablet,84.45,2,58,0
TXN001771,CUST00705,14.09,travel,US,13,desktop,304.07,7,73,0
TXN001772,CUST00022,22.13,electronics,US,20,tablet,36.14,4,19,0
TXN001773,CUST00474,43.48,travel,US,1,tablet,34.91,4,29,0
TXN001774,CUST01144,31.27,entertainment,NG,9,desktop,132.74,3,67,0
TXN001775,CUST00210,57.29,entertainment,CA,19,mobile,209.16,3,35,0
TXN001776,CUST00306,8.68,entertainment,ET,9,desktop,4.09,4,40,0
TXN001777,CUST01294,15.76,grocery,US,16,desktop,142.08,4,36,0
TXN001778,CUST00704,29.49,entertainment,US,1,desktop,63.87,3,71,0
TXN001779,CUST00687,220.94,grocery,US,0,desktop,254.56,4,22,0
TXN001780,CUST00285,29.55,grocery,US,17,desktop,113.9,1,38,0
TXN001781,CUST00716,98.02,retail,CA,3,mobile,323.32,3,63,0
TXN001782,CUST00763,34.42,entertainment,US,0,mobile,91.04,3,37,0
TXN001783,CUST01251,20.42,online,AE,21,mobile,315.9,5,33,0
TXN001784,CUST00948,25.87,retail,NG,16,desktop,226.9,4,23,0
TXN001785,CUST00381,27.98,retail,US,2,desktop,317.12,3,60,0
TXN001786,CUST00460,60.56,online,US,1,desktop,301.24,1,43,0
TXN001787,CUST01031,130.92,online,IN,17,mobile,119.92,3,49,0
TXN001788,CUST00029,47.45,fuel,DE,3,mobile,82.62,7,52,0
TXN001789,CUST00907,108.54,restaurant,GB,2,mobile,260.78,2,40,0
TXN001790,CUST01057,12.62,grocery,FR,11,mobile,80.76,1,54,0
TXN001791,CUST00879,21.88,fuel,US,21,mobile,16.86,3,71,0
TXN001792,CUST00079,16.05,electronics,US,15,mobile,352.42,3,66,0
TXN001793,CUST00947,45.35,grocery,US,10,mobile,91.11,3,74,0
TXN001794,CUST00459,23.13,restaurant,US,9,desktop,25.61,5,35,0
TXN001795,CUST00570,68.7,electronics,US,18,tablet,187.17,3,59,0
TXN001796,CUST01454,13.05,retail,US,9,mobile,396.94,3,38,0
TXN001797,CUST00738,34.57,fuel,AE,20,mobile,355.15,1,75,0
TXN001798,CUST01309,65.82,online,CA,2,tablet,145.52,7,65,0
TXN001799,CUST00516,4.2,retail,US,23,tablet,16.59,2,30,0
TXN001800,CUST01123,276.34,retail,US,5,mobile,214.69,0,45,1
TXN001801,CUST00397,24.95,online,CA,13,mobile,168.95,2,31,0
TXN001802,CUST00039,4.37,retail,US,11,mobile,42.46,2,58,0
TXN001803,CUST01295,38.79,electronics,FR,7,mobile,415.44,0,47,0
TXN001804,CUST00887,34.24,restaurant,ET,1,mobile,16.32,2,54,0
TXN001805,CUST00797,30.51,restaurant,US,8,mobile,84.04,3,73,0
TXN001806,CUST00157,89.23,fuel,US,13,desktop,17.87,4,52,0
TXN001807,CUST01099,69.93,travel,ET,0,mobile,437.36,4,64,0
TXN001808,CUST00884,44.61,online,US,2,desktop,6.48,8,70,0
TXN001809,CUST01154,51.94,fuel,US,19,mobile,99.85,2,58,0
TXN001810,CUST00974,29.83,grocery,US,5,desktop,356.2,2,58,0
TXN001811,CUST01108,195.49,grocery,IN,19,desktop,52.11,5,57,0
TXN001812,CUST01046,7.54,online,US,12,desktop,19.97,4,39,0
TXN001813,CUST01483,38.08,restaurant,NG,10,mobile,24.45,2,52,0
TXN001814,CUST00849,35.34,online,US,14,mobile,93.44,2,55,0
TXN001815,CUST01406,74.69,online,US,17,mobile,100.73,5,30,0
TXN001816,CUST00748,14.24,online,DE,18,desktop,227.9,3,26,0
TXN001817,CUST01464,5.79,restaurant,US,18,mobile,48.91,0,33,0
TXN001818,CUST00989,38.74,online,US,5,mobile,217.82,3,30,0
TXN001819,CUST00021,43.87,entertainment,US,14,mobile,1239.12,4,35,0
TXN001820,CUST00303,146.88,retail,US,20,mobile,359.45,7,70,0
TXN001821,CUST00869,9.3,entertainment,US,13,desktop,181.7,0,26,0
TXN001822,CUST00084,105.08,online,DE,4,mobile,506.15,3,25,0
TXN001823,CUST01477,353.33,restaurant,DE,10,mobile,850.09,5,36,0
TXN001824,CUST01411,22.7,fuel,IN,19,desktop,152.03,2,67,0
TXN001825,CUST01281,9.11,retail,DE,12,desktop,57.55,1,33,0
TXN001826,CUST00570,22.04,restaurant,DE,12,mobile,443.68,4,28,0
TXN001827,CUST00934,33.58,restaurant,DE,3,mobile,334.65,3,60,0
TXN001828,CUST01186,58.19,grocery,NG,8,desktop,15.91,3,45,0
TXN001829,CUST01187,18.33,fuel,US,22,tablet,495.85,4,49,0
TXN001830,CUST01009,156.84,electronics,US,12,mobile,82.09,0,36,0
TXN001831,CUST00793,10.86,grocery,FR,7,desktop,69.97,1,24,0
TXN001832,CUST00792,5.82,retail,US,19,tablet,75.69,5,41,0
TXN001833,CUST01295,100.15,online,NG,10,mobile,69.42,2,40,0
TXN001834,CUST00492,3.41,electronics,US,18,mobile,130.63,3,24,0
TXN001835,CUST00208,27.0,electronics,US,0,desktop,156.05,6,57,0
